id,text,file_name,is_correct
8239,ba'zilarini o‘qib madoring quriydi,audio/subfolder_2/AwACAgIAAxkBAAIRLV-i99YQUcNMVp4eVi49w0tFyPNIAAK0CgACauUZSV4CnYnJ5j0SHgQ.ogg,True
8240,bu esa iste'molni oshirish paytida tabiiy gazni teng taqsimlash imkoniyatiga ega emasligini ma'lum qildi.,audio/subfolder_1/AwACAgIAAxkBAAIHhF-hGEkSqXrkk52YZho16IBiDGHsAAIdCAACYPEISblf5nwnIhd5HgQ.ogg,True
8241,Lekin buni kamida bir yil sinash kerak.,audio/subfolder_1/AwACAgIAAxkBAAIzeV_IR_nUiadQ8YsgPhwtXTea3jMSAAJBCQAClhxISo_9EnbJD-hsHgQ.ogg,True
8242,"Suv suyuq boʻlgani kabi, byudjetdan tashqari byudjet ham yomon narsa.",audio/subfolder_1/AwACAgIAAxkBAAJY42AzXdl4txMdnA67kT2GaKjh_IJIAAIgCwAC56WhSYBpI9CxpljOHgQ.ogg,True
8243,"Har bir mamlakatda yangi dori-darmonlar ishlab chiqarilganidan keyin u bir necha bosqichda sinovlardan o‘tkaziladi, jumladan vaksinalar ham.",audio/subfolder_2/AwACAgIAAxkBAAJYp2AzXUJmRuRT7NsbZtP-2lPLTMcHAAILCwAC56WhSew67RRUEgABiR4E.ogg,True
8244,"Bu jarayonda mashinaning ichki yonuv dvigateli va uzatmalar qutisi olib tashlanadi, o‘rniga elektr dvigatel, reduktor va kontrollyor o‘rnatiladi.",audio/subfolder_1/AwACAgIAAxkBAAJVPmAzUsycWpLQUdeie5Tt2tHX9gmOAALmCgACRuKZSctoxQ2KhX4nHgQ.ogg,True
8245,"Menimcha, dasturlarimiz eng qiziqarlisi shu boʻldi.",audio/subfolder_2/AwACAgIAAxkBAAJ6h2AzvoMky5I3bQt5KYnEhhkhZeEvAAK3DwACe9qgSUx6tpKuMwumHgQ.ogg,True
8246,"Ishonchingiz komil boʻlsa, gumon qilish xunuk.",audio/subfolder_1/AwACAgIAAxkBAAJwAmAzoBpyAAGHulqs-xnvWYIUNO9CtgAChAwAAksImEkwCo9fmC2j1R4E.ogg,True
8247,"Lekin bu degani, hukumat aʼzolari vazni ogʻirlashgan sari korrupsiya koʻproq boʻladi degani emas.",audio/subfolder_1/AwACAgIAAxkBAAJWvmAzVx9UJ3PDWSQGI5VwuIC8vv5hAAJNCwACGAahSTjhofqEo_vGHgQ.ogg,True
8248,O’ylaymanki Ruslan Sharipov xotirasi qalblarimizda hamisha saqlanib qoladi.,audio/subfolder_1/AwACAgIAAxkBAAKBMGAz1BvKDOS7WFBrs3JrPYDBrRjNAALdDAAC_I2gSacEpPZPAw7mHgQ.ogg,True
8249,Oʻziga yoqqan narsasi nasib qilmasa,audio/subfolder_2/AwACAgIAAxkBAAKEymAz258Iu4RLXHdNjxyOacarP2wlAAJKDQAC_I2gSTpQs8Vru2M_HgQ.ogg,True
8250,"Yana bir bor, barchangizga Ramazon muborak bo'lsin! Yaqinlarimizga telefon qilib turaylik.",audio/subfolder_1/AwACAgIAAxkBAAJsNmAzmFIH7Gm5tb-fN8BIAu-pB18dAAIvDAACMbKhSRRMadvDsSW4HgQ.ogg,True
8251,Yangi uylarda yashaydiganlar fermerga qoʻshni boʻlishibdi.,audio/subfolder_1/AwACAgIAAxkBAAJZWmAzXxWbiC_l9xQx_U2MpCPysT2CAAJFCwAC56WhSc_KalcxJUaTHgQ.ogg,True
8252,Elchilar g‘olib turonliklarga peshvoz chiqdilar,audio/subfolder_1/AwACAgIAAxkBAAJ_xmAz0KpFHz_ScrFVtvifbVZ9oI8TAAIKDAAC1C-hSVZzLY6i_WyZHgQ.ogg,True
8253,Pandemiya bu raqamlarga salbiy ta’sir ko’rsatgan bo’lishi ehtimoli katta.,audio/subfolder_1/AwACAgIAAxkBAAJrf2Azl0foTyc2EuniMtoZ5twVApAFAAIXDAACMbKhSeGGMCiPDzgDHgQ.ogg,True
8254,"Vatanimizda iqtisodiy sharoit haqida va undan chiqib ketish yoʻllari haqida batafsilroq bilmoqchi boʻlsangiz, albatta koʻrishni tavsiya qilaman.",audio/subfolder_1/AwACAgIAAxkBAAJsdmAzmNmDuw3FNQHG4_oq3ooxHN9WAAI5DAACMbKhSYaIhzLaIndgHgQ.ogg,True
8255,Sobiq ittifoq tarixidagi eng dahshatli zilzila sifatida qayd etilgan.,audio/subfolder_1/AwACAgIAAxkBAAKCOWAz1XX2NdmEHamot0dxb6BeXMP4AAL3DAAC_I2gSVBU-xo0t5i0HgQ.ogg,True
8256,O’zbek musiqiy sana’ti afsonasi Ruslan Sharipov vafot etibdi.,audio/subfolder_1/AwACAgIAAxkBAAKVgGAz_TWEq4CvvTl0kDmsyLRKEGEtAAKxCgACzOOhSSgyTKHtKX8kHgQ.ogg,True
8257,Allohim o'zingga tavakkal qilgan hayotimni chiroyli sabrim ila go'zal qil.,audio/subfolder_1/AwACAgEAAxkBAAJwBmAzoB6pTzMncplcDGEoxTgxyud6AAL-AAMF8qBFakP3wLq50cQeBA.ogg,True
8258,Men maxluqni o‘ldirdim,audio/subfolder_1/AwACAgIAAxkBAAJuZWAznaUys_3-Xy1WYMH4LdirJ2x5AAIjCwACFzCgSXWZ_-0B0XO4HgQ.ogg,True
8259,"Bir xil payt esa, oshirib yuborishadi, natijasi esa kulgili boʻladi.",audio/subfolder_1/AwACAgIAAxkBAAJvE2Aznt1fcNInvyv8I50b36N0RHRSAAJFCwACFzCgSVfK9V0qa8yPHgQ.ogg,True
8260,Aholini oʻsishini kamaytirishga qaratilgan choralarni notoʻgʻri deb oʻylayman.,audio/subfolder_1/AwACAgIAAxkBAAJZHGAzXoFymdMAATeOEtIFKInSGyAqwwACMgsAAueloUnunm31qJIWxB4E.ogg,True
8261,Qanday fikrlash mumkin?,audio/subfolder_1/AwACAgIAAxkBAAJr-mAzmAPZ6Xz1BWIq1G0iPvotU3GOAAIpDAACMbKhSWDqzgTeZCxjHgQ.ogg,True
8262,"sovuq havoda avtomobil qanaqa yuradi, shularni sinashimiz kerak.",audio/subfolder_2/AwACAgIAAxkBAAKFQGAz3NBfpkmfhp1Ys1BfpJb5qSALAALsDQACMbKhScTsTyPQHBNiHgQ.ogg,True
8263,Stress miya imkoniyatlariga qarshi kurashadi,audio/subfolder_2/AwACAgIAAxkBAAKCcWAz1cPkvebEfEkK1yFdXEDJD-ypAAIMCgACzOOhSaP64ZI46LQyHgQ.ogg,True
8264,Ammo nega bularni soʻrading,audio/subfolder_2/AwACAgIAAxkBAAKhamA0fCfq5q72iuj_p_DmAsEYStbJAALQDQAC_I2gSQq7avVvM71WHgQ.ogg,True
8265,Bunday ta’qib sovet hukumatini tashvishlantirib qo‘yadi,audio/subfolder_1/AwACAgIAAxkBAAKAAAFgM9Et7LiqecLcUSay4h8i-Js36AACGAwAAtQvoUmx-YOJWpVYXR4E.ogg,True
8266,Koʻrasiz barchasini unga aytib beraman.,audio/subfolder_1/AwACAgIAAxkBAAJrvGAzl6_AMojVxmZ1VGj0KE26kmsrAAKRCgACqXqgSX0iLMZzvXzFHgQ.ogg,True
8267,"Agar bu muddat yuqorida aytganimizdek, yana cho‘ziladigan bo‘lsa, keyin qiyin bo‘ladi.",audio/subfolder_1/AwACAgIAAxkBAAKhqmA0fJ9xFNuOZzS-oe4jyxPoxG_7AALzDQAC_I2gSZvsbpkQqXxfHgQ.ogg,True
8268,Ushbu avtomobil tannarxini tushirish uchun uning konstruksiya qismlarini maksimal darajada saqlab qolish harakatidamiz.,audio/subfolder_1/AwACAgIAAxkBAAJXOGAzWGoBEtP4VA2EjPljfmFfu8i4AAKnCgAC56WhSRK7Bg0gNUK4HgQ.ogg,True
8269,Bolsheviklar ham xuddi shu ishni qilishadi,audio/subfolder_1/AwACAgIAAxkBAAKBwWAz1N6AxzKTPnHXI15SYE14Ux4XAALiCQACzOOhSagTsIFqHxXLHgQ.ogg,True
8270,AQSh moliya bozorlari bugun qip-qizil qonga belandi.,audio/subfolder_1/AwACAgIAAxkBAAKA9GAz08doF58Ks68pkSt1LzY3bB8wAALbDAAC_I2gSToZBk6-iuGHHgQ.ogg,True
8271,O‘sha soatdayoq hammaga oshkor bo‘libdi,audio/subfolder_1/AwACAgIAAxkBAAJVwGAzU_JqLCmkJ57VX7NBi0vAIOijAAL1CgACGAahSXpDqLGzDF2qHgQ.ogg,True
8272,boshqalar his-tuyg‘ularini dugonalariga ayta beradilar.,audio/subfolder_1/AwACAgIAAxkBAAJs8mAzmbXncDJIqhtj072CMgrP0JQ4AAJJDAACMbKhSfl_lN3t30_SHgQ.ogg,True
8273,o'nta so'zli chiroyli gap bo'lishi mumkin edi.,audio/subfolder_1/AwACAgIAAxkBAAKAwGAz03O0Ab1bA67i59HfOqMju94qAAIwDAAC1C-hSejNmNKUcjmJHgQ.ogg,True
8274,Instruksiyani yaxshilab o’qish kerak.,audio/subfolder_1/AwACAgIAAxkBAAJwQWAzoGvpQr87KT7NZiO3CudiQpnlAAKPDAACSwiYSRilmTmV-5M6HgQ.ogg,True
8275,"kishilar bepoyon yashil o'tloqlar, tevarakni o'rab olgan turli tuman yovvoyi hayvonlaru bo'rilarning hamlalari aro turli taraflarga yo'l olganlar.",audio/subfolder_2/AwACAgIAAxkBAAJXdmAzWUpr1ahMNZlQpLiNDEx9qU4KAAK_DAAC_8SZSVinkpGWE2oqHgQ.ogg,True
8276,Men ham qo‘shilib yig‘lar edim,audio/subfolder_1/AwACAgIAAxkBAAJYNmAzW7WvkINXIwjtQpA8msEaxEQJAALfCgAC56WhSaL5T3lH1ZolHgQ.ogg,True
8277,Suhbat juda ochiq va samimiy boʻldi.,audio/subfolder_2/AwACAgEAAxkBAAJu1mAznn1oBtDJQeGNG7klpfnm0iseAALfAAMF8qBFPzsr0gFI1ckeBA.ogg,True
8278,"Yozning oxiri, kuz oylarida sinadik, endi qish-bahor oylarida ham sinaymiz.",audio/subfolder_2/AwACAgIAAxkBAAKAlmAz0vCW3SC8XbHURT88Z4_3C4lOAAKwCQACzOOhSb62AAG8CUfp8B4E.ogg,True
8279,Men uchun yozish bu fikrlashning bir turi. Men yozganimda koʻp fikrlayman.,audio/subfolder_2/AwACAgIAAxkBAAKVwGAz_ZX4AAGCGW_TGJCImDZoPrYEzwACvgoAAszjoUkDUDjj3Fbjmh4E.ogg,True
8280,"muhammad yusuf ijodining o'ziga xos xususiyati shundaki, u juda oson o'qiladi, sodda, xalqchil.",audio/subfolder_1/AwACAgIAAxkBAAIIEF-hLfIDjFD50sv0elmDWxX0gfuiAAJhCgACm4wISRDUTg5FFt88HgQ.ogg,False
8281,vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,audio/subfolder_2/AwACAgIAAxkBAAIICl-hLIWY3XMN3HNAhRfXyQwmEkHSAAJaCgACm4wISVc26nNgeIyvHgQ.ogg,False
8282,"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",audio/subfolder_2/AwACAgIAAxkBAAIIDF-hLWLO_hX9WvlcraL73LvqAeWDAAJdCgACm4wISfZW60dUHgVvHgQ.ogg,False
8283,vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,audio/subfolder_1/AwACAgIAAxkBAAIH_F-hKfBIdTaGz90pL_nasgdNrA6_AAJPCQACBXcQSfeXQ7KYK-cCHgQ.ogg,False
8284,Ushbu avtomobil tannarxini tushirish uchun uning konstruksiya qismlarini maksimal darajada saqlab qolish harakatidamiz.,audio/subfolder_1/AwACAgIAAxkBAAIH_l-hKguknpgyePHl6ddu-GXOiOViAAJQCQACBXcQSakQwaowaFYpHgQ.ogg,False
8285,"o‘simlik va paxta yog‘lari, shuningdek, shakar narxi hamon qimmatligicha qolayotgani, bodring narxi keskin ko‘tarilgani oydinlashmoqda.",audio/subfolder_1/AwACAgIAAxkBAAIHhl-hGFIT_YEyuwLydg3NUij_SP-9AAIeCAACYPEISZgJmK1G8_lNHgQ.ogg,False
8286,"onasidan mash'um xabarni eshitgandan boshlab, tinmay yig'ladi.",audio/subfolder_1/AwACAgIAAxkBAAIIDl-hLYMNi7WrzFkH7Uq7uTpBY_HNAAJeCgACm4wISZonYvQpG9jUHgQ.ogg,False
8287,yomon axloqning qalb sofligiga beradigan zarari esa qo'rqinchliroqdir.,audio/subfolder_1/AwACAgIAAxkBAAIIEl-hLiAOqf1tL0M5yDHmTT4BYMyvAAJiCgACm4wISX5HRf-qVBBcHgQ.ogg,False
8288,vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,audio/subfolder_1/AwACAgIAAxkBAAIIGl-hLwV7gNBHyv4VhypIajFgS6wPAAJICQACaeoJST12rKwrxFOHHgQ.ogg,False
8289,Ushbu avtomobil tannarxini tushirish uchun uning konstruksiya qismlarini maksimal darajada saqlab qolish harakatidamiz.,audio/subfolder_1/AwACAgIAAxkBAAIIIF-hL1JpzFlAWh8y4OithyPhk-c9AAJqCgACm4wISWnKrDPN5NSVHgQ.ogg,False
8290,Labo elektromobilini yarim yil ichida yaratish ko‘zda tutilgan.,audio/subfolder_2/AwACAgIAAxkBAAIIJF-hL77Kl30ClEcfSyf011ZHvaMVAAJvCgACm4wIST11aFEbWSytHgQ.ogg,False
8291,U orqali Siz dunyoning ixtiyoriy nuqtasidagi elektron kutubxona ma`lumotlaridan foydalana olishingiz mumkin.,audio/subfolder_1/AwACAgIAAxkBAAIIMl-hMSF_JEqr7su0uuJoRGf4H1M5AAJ2CgACm4wISXz_J_a98b6cHgQ.ogg,False
8292,"Qayd etilishicha, tabiiy gaz taqsimotini muvozanatlashtirish bo‘yicha maxsus vaqtinchalik choralar ko‘rilmoqda",audio/subfolder_1/AwACAgIAAxkBAAIIO1-hMo6pRjHkOlUaj_JGyIIOMnGDAAJ5CgACm4wISRdycOk8KPsWHgQ.ogg,False
8293,"Bu jarayonda mashinaning ichki yonuv dvigateli va uzatmalar qutisi olib tashlanadi, o‘rniga elektr dvigatel, reduktor va kontrollyor o‘rnatiladi.",audio/subfolder_1/AwACAgIAAxkBAAJVgWAzU3mCoSnCAoF8YfsB96_14dCNAAIbCgACG4WYSeRUWVs2EI6nHgQ.ogg,False
8294,Yangi uylarda yashaydiganlar fermerga qoʻshni boʻlishibdi.,audio/subfolder_1/AwACAgIAAxkBAAKh0GA0fNIZsEGHT945UdfdrZfJsmuVAAIsCwACvb-oSRMZP3C2n0aqHgQ.ogg,True
8295,Labo elektromobilini yarim yil ichida yaratish ko‘zda tutilgan.,audio/subfolder_1/AwACAgIAAxkBAAIQuV-i8fKPe-oXuZsvgV9KLe8buR56AAJ2CgACauUZSW5XDIof2xfoHgQ.ogg,True
8296,o'nta so'zli chiroyli gap bo'lishi mumkin edi.,audio/subfolder_1/AwACAgIAAxkBAAIRL1-i9-Roju_mxtzCVBUOrboYdxN4AAK1CgACauUZSUJIIrjceNzQHgQ.ogg,True
8297,vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,audio/subfolder_2/AwACAgIAAxkBAAIIBl-hLC6Sf8TTbyhL-nOJbCJYisNdAALjCAACp_AJSRNMCASrgEcDHgQ.ogg,True
8298,"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",audio/subfolder_1/AwACAgIAAxkBAAIICF-hLEikx45xo-xVFjH9zeXLI6FrAALkCAACp_AJST8LOJ1AR-_rHgQ.ogg,True
8299,O‘zbekistonda dollarning rasmiy kursi yana oshdi.,audio/subfolder_1/AwACAgIAAxkBAAIIJl-hL9BruZE59QtjfqMUSBK4XNf3AAJwCgACm4wISV3Shg0eVYXnHgQ.ogg,True
8300,Elektron kutubxona-Internetning ajoyib imkoniyatlaridan  biridir.,audio/subfolder_1/AwACAgIAAxkBAAIIKF-hL_1Ejp1uI9vWP2V1s-jxNJtHAAJxCgACm4wISThiB8au72FcHgQ.ogg,True
8301,"Shuningdek, boshqaruv matematik modelini yaratyapmiz.",audio/subfolder_1/AwACAgIAAxkBAAIHzl-hHhNocb65ziCUVCHfM0dL0XrsAAJuCQAChGgJSci3ybilnraHHgQ.ogg,True
8302,Labo elektromobilini yarim yil ichida yaratish ko‘zda tutilgan.,audio/subfolder_2/AwACAgIAAxkBAAIH0F-hHiiOiNApiXQy32t17Ld5sWnXAAJvCQAChGgJSWlym66QP-HkHgQ.ogg,True
8303,O‘zbekistonda dollarning rasmiy kursi yana oshdi.,audio/subfolder_2/AwACAgIAAxkBAAIH0l-hHjEyiXT4IonBUb3r-Uo1Xm0rAAJwCQAChGgJSZ6DmyzlpbJ4HgQ.ogg,True
8304,Bu kutubxonaning elektron shaklidir.,audio/subfolder_1/AwACAgIAAxkBAAIH1F-hHkB0PZQ7UKWDWc0G6JkwP8OjAAJxCQAChGgJSb9UF9tK7JrsHgQ.ogg,True
8305,"Kutubxona deganda, odatda, ko`plab kitoblar terib qo`yilgan, uzun, katta javonlar joylashgan xonalar ko`z oldimizga keladi.",audio/subfolder_1/AwACAgIAAxkBAAIH2V-hHlZX_RyP62iGgNhZZvkTLS5JAAJyCQAChGgJSWfNKgpz1-dCHgQ.ogg,True
8306,"Yozning oxiri, kuz oylarida sinadik, endi qish-bahor oylarida ham sinaymiz.",audio/subfolder_2/AwACAgIAAxkBAAIHxl-hHdlHAb18KSj_VU2GlzHbPvxXAAJqCQAChGgJSYZ1rQABkT5dwB4E.ogg,True
8307,Akkumulyatorlar sovuq iqlimga qanchalik bardosh beradi.,audio/subfolder_2/AwACAgIAAxkBAAIHyF-hHehzMTphoB_i5heVj1HgwOYKAAJrCQAChGgJSSff0RmQ9ENDHgQ.ogg,True
8308,"sovuq havoda avtomobil qanaqa yuradi, shularni sinashimiz kerak.",audio/subfolder_1/AwACAgIAAxkBAAIHyl-hHfPsmxxPEBh81VZP0QU2ZcFhAAJsCQAChGgJSR_JT5uIt3EDHgQ.ogg,True
8309,vazirlar mahkamasi yangi saylangan O'zbekiston respublikasi oliy majlisi oldida o'z vakolatlarini zimmasidan soqit qiladi.,audio/subfolder_2/AwACAgIAAxkBAAIHuF-hHRm54VTSta3FOJTkxAIOWda4AALKCQACbS8RSRru_UrZrBOkHgQ.ogg,True
8310,"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",audio/subfolder_1/AwACAgIAAxkBAAIHul-hHSwG40vCsWOJqOcn77cC05IyAALLCQACbS8RSZoLJ_TBJ4QeHgQ.ogg,True
8311,"onasidan mash'um xabarni eshitgandan boshlab, tinmay yig'ladi.",audio/subfolder_1/AwACAgIAAxkBAAIHvF-hHTqA87GkIHVIa1d4L_Sv4EjkAALMCQACbS8RSZldpHF8DJ4oHgQ.ogg,True
8312,"muhammad yusuf ijodining o'ziga xos xususiyati shundaki, u juda oson o'qiladi, sodda, xalqchil.",audio/subfolder_2/AwACAgIAAxkBAAIHvl-hHWCRElS5afKpHok00w3SkmKBAALNCQACbS8RSZ5UOnKlU8eLHgQ.ogg,True
8313,yomon axloqning qalb sofligiga beradigan zarari esa qo'rqinchliroqdir.,audio/subfolder_1/AwACAgIAAxkBAAIHoV-hG97FPnaBfPtEkyUMiUSODpvtAAIzCwACC3QQSXRfr8fC9NI6HgQ.ogg,True
8314,Lekin buni kamida bir yil sinash kerak.,audio/subfolder_2/AwACAgIAAxkBAAIHo1-hG_qEOrhUilsLr4W8xHwkeIg2AAI0CwACC3QQSQ8EKhz3HGG2HgQ.ogg,True
8315,"Yozning oxiri, kuz oylarida sinadik, endi qish-bahor oylarida ham sinaymiz.",audio/subfolder_1/AwACAgIAAxkBAAIHpV-hHAb21u25omSGoAQsH6MT8IS8AAI1CwACC3QQSfUPvoNuP349HgQ.ogg,True
8316,vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,audio/subfolder_1/AwACAgIAAxkBAAIHtl-hHQABhiZd65SxGq9Wy3DO4_OhGAACyQkAAm0vEUnc9Jlz74wntR4E.ogg,True
8317,Bu kutubxonadan foydalanish juda qulay.,audio/subfolder_2/AwACAgIAAxkBAAIH21-hHnmTJisSOpP1A-j95luupzLQAAJzCQAChGgJSXTLFtg7d-stHgQ.ogg,True
8318,U orqali Siz dunyoning ixtiyoriy nuqtasidagi elektron kutubxona ma`lumotlaridan foydalana olishingiz mumkin.,audio/subfolder_1/AwACAgIAAxkBAAIH3V-hHpabMorJK56IEo1ycJx3l9vPAAJ0CQAChGgJSc1xzkhtT10gHgQ.ogg,True
8319,Yana bir qulay tomoni zarur ma`lumot nusxasini ko`chirib olishingiz mumkin.,audio/subfolder_1/AwACAgIAAxkBAAIH31-hHqGaUr3iX43sPtiDhPEQdjbkAAJ1CQAChGgJSYraCeQzUKVcHgQ.ogg,True
8320,Shu orada sudga noma'lum shaxs kirib kelib,audio/subfolder_1/AwACAgIAAxkBAAIH4V-hHtUT9F6JiqK3QvgodiJbLXx4AAJ2CQAChGgJSTxGBUxOQxvgHgQ.ogg,True
8321,"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",audio/subfolder_2/AwACAgIAAxkBAAIH41-hHwIPK-_F09xil2N5rh5vN5CHAAJ3CQAChGgJSV9475rHv8hGHgQ.ogg,True
8322,"onasidan mash'um xabarni eshitgandan boshlab, tinmay yig'ladi.",audio/subfolder_1/AwACAgIAAxkBAAIH5V-hHw1DZuYRqkY9AAFhIYqdbHutqgACeAkAAoRoCUmX77oows3N7x4E.ogg,True
8323,"muhammad yusuf ijodining o'ziga xos xususiyati shundaki, u juda oson o'qiladi, sodda, xalqchil.",audio/subfolder_2/AwACAgIAAxkBAAIH51-hHxhDvZlI_SHuw9MtW9V_KaA_AAJ5CQAChGgJSWQgdbLJZ8B7HgQ.ogg,True
8324,"kishilar bepoyon yashil o'tloqlar, tevarakni o'rab olgan turli tuman yovvoyi hayvonlaru bo'rilarning hamlalari aro turli taraflarga yo'l olganlar.",audio/subfolder_1/AwACAgIAAxkBAAIHwF-hHY6YX6t-ExMpUrdzzTVsPdqBAALPCQACbS8RSQIMqSMVVQhcHgQ.ogg,True
8325,"muhammad yusuf ijodining o'ziga xos xususiyati shundaki, u juda oson o'qiladi, sodda, xalqchil.",audio/subfolder_1/AwACAgIAAxkBAAIHwl-hHamnCtdKEeKc8BjHDnm_tJ_OAAJoCQAChGgJSfqZc_HMzIhIHgQ.ogg,True
8326,Kinematik sxema va uni boshqaradigan elastik boshqaruv dasturini ishlab chiqyapmiz.,audio/subfolder_1/AwACAgIAAxkBAAIHzF-hHgfLqKaw4XPhf_4bTJJF4QnTAAJtCQAChGgJSdiCh0-bgkNNHgQ.ogg,True
8327,vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,audio/subfolder_1/AwACAgIAAxkBAAIH8V-hIRb-YrOEcDvVH-xesmJnNWHSAALLCwACuDgJSWniAwU_EYUlHgQ.ogg,True
8328,Lekin buni kamida bir yil sinash kerak.,audio/subfolder_1/AwACAgIAAxkBAAIIFF-hLnnVRnpck_YnOQtMyQAB0WV31gACZQoAApuMCEl1grM6IRG42R4E.ogg,True
8329,"Yozning oxiri, kuz oylarida sinadik, endi qish-bahor oylarida ham sinaymiz.",audio/subfolder_1/AwACAgIAAxkBAAIIFl-hLsbqzN-3U2e0e5tuzJLVaS9TAAJmCgACm4wISewh5IcvFaxXHgQ.ogg,True
8330,Akkumulyatorlar sovuq iqlimga qanchalik bardosh beradi.,audio/subfolder_1/AwACAgIAAxkBAAIIGF-hLuqvx2NJ7kVzAxU8YqlwhTMMAAJnCgACm4wISTwIRSEbRbXLHgQ.ogg,True
8331,"sovuq havoda avtomobil qanaqa yuradi, shularni sinashimiz kerak.",audio/subfolder_1/AwACAgIAAxkBAAIIHF-hLwf8nWFHkdebDVulBuWXS4JEAAJoCgACm4wISYB-fjSEt4JMHgQ.ogg,True
8332,"muhammad yusuf ijodining o'ziga xos xususiyati shundaki, u juda oson o'qiladi, sodda, xalqchil.",audio/subfolder_1/AwACAgIAAxkBAAIIHl-hLzGXmdN-jKA4MhsXeYkhm80jAAJJCQACaeoJSQXPcSTae2iOHgQ.ogg,True
8333,"Shuningdek, boshqaruv matematik modelini yaratyapmiz.",audio/subfolder_1/AwACAgIAAxkBAAIIIl-hL3qZeNL8cdG6B8rOSVq91ED3AAJtCgACm4wIScnGWUKioU44HgQ.ogg,True
8334,"Yozning oxiri, kuz oylarida sinadik, endi qish-bahor oylarida ham sinaymiz.",audio/subfolder_1/AwACAgIAAxkBAAIze1_ISAO0tgOoDvtzlYReeJDWkzEZAAJCCQAClhxISj3OMopFvzjPHgQ.ogg,True
8335,Zebo yigit bo‘libdur,audio/subfolder_1/AwACAgIAAxkBAAJVQWAzUtCQYCmRPzzZ2TNSBG908ruFAALYCgACGAahSamRsU3nye1GHgQ.ogg,True
8336,Men uchun yozish bu fikrlashning bir turi. Men yozganimda koʻp fikrlayman.,audio/subfolder_1/AwACAgIAAxkBAAJW_WAzV691s-ZFmqNMH64QVaU6pfHLAAJfCwACGAahSYk0qWVpynzKHgQ.ogg,False
8337,Yangi uylarda yashaydiganlar fermerga qoʻshni boʻlishibdi.,audio/subfolder_1/AwACAgIAAxkBAAJWg2AzVl_9jvF3g4FTjY9kPFqQgqb6AAI1CwACGAahSTI_AaSGNcgVHgQ.ogg,False
8338,Hali ham yosh bola ekansan.,audio/subfolder_1/AwACAgIAAxkBAAIIg1-hOAqtO0kNo9MtOTUc5yuD5WoaAAKyCgACm4wISen4NJ_CfoUpHgQ.ogg,False
8339,Jiddiyroq narsalar haqida gaplashaylik.,audio/subfolder_1/AwACAgIAAxkBAAJWwGAzVyijkUXTuylWdqgn39OxcX65AAJOCwACGAahSSG5yeSHvOR3HgQ.ogg,False
8340,"kishilar bepoyon yashil o'tloqlar, tevarakni o'rab olgan turli tuman yovvoyi hayvonlaru bo'rilarning hamlalari aro turli taraflarga yo'l olganlar.",audio/subfolder_2/AwACAgIAAxkBAAJYOmAzW7_aktjfFTnnzmIE9kevo6eMAAIBDgACAjCZSTc6iUs3MxerHgQ.ogg,False
8341,Umuman olganda koʻpchilikka yozishni maslahat beraman.,audio/subfolder_1/AwACAgIAAxkBAAJW_2AzV7WvBR4JKqu-4xXrw25bvdu0AAJgCwACGAahSfU35oc3e8tnHgQ.ogg,False
8342,Koʻrasiz barchasini unga aytib beraman.,audio/subfolder_1/AwACAgIAAxkBAAJ3sGAztqBCuuqDx4pw--cKUaiA6cJqAAK1CwACqxugSSG0B6VfBCe9HgQ.ogg,False
8343,Aksariyat masalalar bo’yicha o’z fikrim bo’lmasligiga harakat qilyapman.,audio/subfolder_2/AwACAgIAAxkBAAKiFWA0fTcyp18QmUPK2K2RbTRnDdi1AAI3CwACvb-oSUh_CuH4R_ILHgQ.ogg,False
8344,U bosh egishni bilmasdi,audio/subfolder_1/AwACAgIAAxkBAAJVhGAzU358sWvb0jym5JaaeZDMmQJkAALiCgACGAahSWx94xo3F_lcHgQ.ogg,False
